324;97;189;238;land;FALSE;plains;1
325;244;247;15;land;FALSE;plains;1
326;73;226;254;land;FALSE;plains;1
327;123;238;219;land;TRUE;plains;1
328;219;245;127;land;FALSE;plains;1
329;199;208;172;land;FALSE;plains;1
330;239;189;162;land;FALSE;plains;1
331;230;247;86;land;TRUE;plains;1
332;181;180;141;land;FALSE;plains;1
333;162;215;124;land;FALSE;plains;1
334;248;209;141;land;FALSE;plains;1
335;18;254;233;land;FALSE;plains;1
336;185;133;216;land;TRUE;plains;1
337;237;195;131;land;FALSE;plains;1
338;107;199;251;land;FALSE;plains;1
339;44;241;218;land;FALSE;plains;1
340;252;176;121;land;FALSE;plains;1
341;164;209;216;land;TRUE;plains;1
342;224;50;252;land;FALSE;plains;1
343;109;247;146;land;FALSE;plains;1
344;191;217;198;land;FALSE;plains;1
345;163;190;195;land;FALSE;plains;1
346;72;214;245;land;FALSE;plains;1
347;233;251;108;land;FALSE;plains;1
348;231;125;145;land;FALSE;plains;1
349;205;243;237;land;FALSE;plains;1
350;177;223;126;land;FALSE;plains;1
351;243;210;107;land;FALSE;plains;1
352;211;122;173;land;TRUE;plains;1
353;232;217;150;land;FALSE;plains;1
354;239;170;136;land;FALSE;plains;1
355;139;242;209;land;FALSE;plains;1
356;114;223;186;land;FALSE;plains;1
357;218;248;63;land;FALSE;plains;1
358;170;205;208;land;FALSE;plains;1
359;222;229;77;land;FALSE;plains;1
360;222;141;170;land;FALSE;plains;1
361;202;218;248;land;FALSE;plains;1
362;213;235;99;land;FALSE;plains;1
363;190;191;239;land;TRUE;plains;1
364;142;203;240;land;FALSE;plains;1
365;245;151;216;land;FALSE;plains;1
366;254;199;130;land;FALSE;plains;1
367;225;136;143;land;FALSE;plains;1
368;179;148;183;land;TRUE;plains;1
369;187;110;205;land;FALSE;plains;1
370;243;130;137;land;FALSE;plains;1
371;157;189;201;land;FALSE;plains;1
372;156;168;207;land;FALSE;plains;1
373;155;204;196;land;FALSE;plains;1
374;243;28;234;land;FALSE;plains;1
375;225;146;177;land;FALSE;plains;1
376;225;149;149;land;FALSE;plains;1
377;250;13;238;land;FALSE;plains;1
378;217;153;245;land;FALSE;plains;1
379;108;197;249;land;FALSE;plains;1
380;244;198;70;land;FALSE;plains;1
381;251;161;175;land;FALSE;plains;1
382;219;204;186;land;FALSE;plains;1
383;231;173;249;land;TRUE;plains;1
384;120;245;144;land;FALSE;plains;1
385;215;53;238;land;FALSE;plains;1
386;246;235;40;land;FALSE;plains;1
387;201;74;248;land;FALSE;plains;1
388;242;156;190;land;FALSE;plains;1
389;167;183;230;land;FALSE;plains;1
390;195;217;148;land;FALSE;plains;1
391;190;244;118;land;FALSE;plains;1
392;194;235;188;land;FALSE;plains;1
393;238;114;238;land;FALSE;plains;1
394;182;213;221;land;TRUE;plains;1
395;216;201;134;land;FALSE;plains;1
396;147;154;226;land;FALSE;plains;1
397;227;254;201;land;FALSE;plains;1
398;92;242;236;land;FALSE;plains;1
399;204;243;86;land;FALSE;plains;1
400;214;137;194;land;FALSE;plains;1
401;155;167;202;land;FALSE;plains;1
402;206;176;147;land;FALSE;plains;1
403;240;234;226;land;FALSE;plains;1
404;120;242;250;land;FALSE;plains;1
405;150;162;233;land;FALSE;plains;1
406;245;165;120;land;TRUE;plains;1
407;195;215;224;land;FALSE;plains;1
408;209;195;160;land;FALSE;plains;1
409;190;229;108;land;FALSE;plains;1
410;196;234;229;land;FALSE;plains;1
411;249;162;204;land;FALSE;plains;1
412;248;224;111;land;FALSE;plains;1
413;138;235;178;land;FALSE;plains;1
414;254;166;183;land;FALSE;plains;1
415;244;72;224;land;TRUE;plains;1
416;200;190;169;land;FALSE;plains;1
417;234;146;144;land;FALSE;plains;1
418;229;145;220;land;FALSE;plains;1
419;209;176;151;land;TRUE;plains;1
420;250;250;63;land;FALSE;plains;1
421;148;151;229;land;FALSE;plains;1
422;249;135;153;land;FALSE;plains;1
423;243;156;210;land;FALSE;plains;1
424;171;197;201;land;FALSE;plains;1
425;227;130;253;land;TRUE;plains;1
426;148;156;243;land;FALSE;plains;1
427;224;243;78;land;FALSE;plains;1
428;209;159;227;land;FALSE;plains;1
429;132;195;192;land;FALSE;plains;1
430;148;233;166;land;FALSE;plains;1
431;208;225;176;land;FALSE;plains;1
432;248;131;173;land;FALSE;plains;1
433;188;178;137;land;FALSE;plains;1
434;195;216;132;land;FALSE;plains;1
435;224;240;124;land;FALSE;plains;1
436;208;239;157;land;FALSE;plains;1
437;219;246;54;land;FALSE;plains;1
438;49;250;245;land;FALSE;plains;1
439;240;212;79;land;FALSE;plains;1
440;175;196;139;land;FALSE;plains;1
441;243;247;77;land;FALSE;plains;1
442;187;230;175;land;FALSE;plains;1
443;205;170;178;land;TRUE;plains;1
444;225;47;249;land;FALSE;plains;1
445;228;252;47;land;FALSE;plains;1
446;126;194;247;land;FALSE;plains;1
447;218;223;205;land;FALSE;plains;1
448;146;247;179;land;FALSE;plains;1
449;142;203;178;land;FALSE;plains;1
450;107;158;236;land;FALSE;plains;1
451;195;130;213;land;FALSE;plains;1
452;177;204;168;land;FALSE;plains;1
453;174;230;101;land;FALSE;plains;1
454;254;160;96;land;FALSE;plains;1
455;187;161;231;land;FALSE;plains;1
456;222;78;205;land;FALSE;plains;1
457;222;113;179;land;FALSE;plains;1
458;243;214;95;land;FALSE;plains;1
459;176;112;223;land;FALSE;plains;1
460;118;241;236;land;FALSE;plains;1
461;250;237;207;land;FALSE;plains;1
462;187;203;146;land;FALSE;plains;1
463;216;191;122;land;TRUE;plains;1
464;138;232;146;land;TRUE;plains;1
465;162;106;247;land;FALSE;plains;1
466;247;225;44;land;FALSE;plains;1
467;201;148;162;land;FALSE;plains;1
468;208;106;188;land;FALSE;plains;1
469;247;225;184;land;FALSE;plains;1
470;239;211;244;land;FALSE;plains;1
471;115;229;218;land;TRUE;plains;1
472;235;72;207;land;FALSE;plains;1
473;181;215;166;land;FALSE;plains;1
474;224;207;93;land;FALSE;plains;1
475;171;152;241;land;FALSE;plains;1
476;170;179;162;land;FALSE;plains;1
477;241;204;190;land;FALSE;plains;1
478;183;173;217;land;TRUE;plains;1
479;252;144;156;land;FALSE;plains;1
480;210;98;217;land;FALSE;plains;1
481;203;195;237;land;TRUE;plains;1
482;149;250;162;land;FALSE;plains;1
483;210;199;200;land;FALSE;plains;1
484;92;246;170;land;FALSE;plains;1
485;239;85;248;land;FALSE;plains;1
486;218;238;144;land;FALSE;plains;1
487;148;207;146;land;FALSE;plains;1
488;111;238;161;land;FALSE;plains;1
489;196;197;194;land;FALSE;plains;1
490;235;216;239;land;FALSE;plains;1
491;190;166;191;land;FALSE;plains;1
492;239;185;244;land;TRUE;plains;1
493;190;220;203;land;FALSE;plains;1
494;93;244;228;land;TRUE;plains;1
495;240;182;183;land;FALSE;plains;1
496;211;174;187;land;FALSE;plains;1
497;198;154;181;land;FALSE;plains;1
498;224;251;93;land;FALSE;plains;1
499;235;238;206;land;FALSE;plains;1
500;240;99;214;land;FALSE;plains;1
501;183;193;234;land;FALSE;plains;1
502;249;235;113;land;FALSE;plains;1
503;157;215;195;land;FALSE;plains;1
504;247;91;216;land;FALSE;plains;1
505;215;210;105;land;FALSE;plains;1
506;213;160;185;land;FALSE;plains;1
507;32;246;249;land;FALSE;plains;1
508;129;186;232;land;FALSE;plains;1
509;116;239;220;land;FALSE;plains;1
510;155;240;252;land;FALSE;plains;1
511;161;145;216;land;FALSE;plains;1
512;226;194;216;land;FALSE;plains;1
513;202;237;228;land;FALSE;plains;1
514;187;176;253;land;FALSE;plains;1
515;219;228;120;land;FALSE;plains;1
516;124;224;238;land;FALSE;plains;1
517;197;113;234;land;FALSE;plains;1
518;250;76;240;land;FALSE;plains;1
519;159;154;251;land;TRUE;plains;1
520;86;185;253;land;FALSE;plains;1
521;207;202;136;land;FALSE;plains;1
522;247;211;195;land;TRUE;plains;1
523;249;179;116;land;TRUE;plains;1
524;229;153;127;land;FALSE;plains;1
525;220;200;249;land;FALSE;plains;1
526;217;171;113;land;FALSE;plains;1
527;237;180;129;land;FALSE;plains;1
528;248;124;183;land;FALSE;plains;1
529;95;237;238;land;TRUE;plains;1
530;224;237;162;land;FALSE;plains;1
531;236;234;225;land;FALSE;plains;1
532;224;245;227;land;FALSE;plains;1
533;220;246;236;land;FALSE;plains;1
534;164;224;236;land;FALSE;plains;1
535;207;237;86;land;FALSE;plains;1
536;183;104;219;land;FALSE;plains;1
537;242;213;148;land;FALSE;plains;1
538;209;238;132;land;FALSE;plains;1
539;167;194;174;land;FALSE;plains;1
540;205;122;226;land;FALSE;plains;1
541;222;191;135;land;FALSE;plains;1
542;250;216;174;land;FALSE;plains;1
543;224;157;125;land;FALSE;plains;1
544;210;216;178;land;FALSE;plains;1
545;59;241;222;land;FALSE;plains;1
546;156;136;211;land;FALSE;plains;1
547;186;250;103;land;FALSE;plains;1
548;72;202;250;land;TRUE;plains;1
549;178;247;164;land;FALSE;plains;1
550;229;217;118;land;FALSE;plains;1
551;142;186;205;land;FALSE;plains;1
552;252;226;112;land;FALSE;plains;1
553;253;191;211;land;FALSE;plains;1
554;230;143;163;land;FALSE;plains;1
555;228;178;112;land;FALSE;plains;1
556;183;182;224;land;FALSE;plains;1
557;224;132;235;land;FALSE;plains;1
558;115;226;196;land;FALSE;plains;1
559;142;148;245;land;FALSE;plains;1
560;174;241;175;land;FALSE;plains;1
561;213;177;202;land;FALSE;plains;1
562;113;165;231;land;FALSE;plains;1
563;206;234;101;land;TRUE;plains;1
564;220;95;197;land;FALSE;plains;1
565;246;230;65;land;FALSE;plains;1
566;241;238;193;land;FALSE;plains;1
567;186;131;201;land;FALSE;plains;1
568;27;228;252;land;FALSE;plains;1
569;249;63;250;land;FALSE;plains;1
570;234;238;66;land;TRUE;plains;1
571;243;191;210;land;TRUE;plains;1
572;172;128;244;land;FALSE;plains;1
573;187;164;209;land;TRUE;plains;1
574;212;106;229;land;FALSE;plains;1
575;210;187;203;land;FALSE;plains;1
576;207;233;87;land;FALSE;plains;1
577;246;182;79;land;FALSE;plains;1
578;239;110;155;land;FALSE;plains;1
579;151;195;182;land;TRUE;plains;1
580;167;202;215;land;FALSE;plains;1
581;205;206;109;land;FALSE;plains;1
582;205;239;222;land;FALSE;plains;1
583;129;142;235;land;FALSE;plains;1
584;179;122;236;land;FALSE;plains;1
585;179;184;177;land;FALSE;plains;1
586;209;137;229;land;FALSE;plains;1
587;186;173;158;land;FALSE;plains;1
588;247;189;88;land;TRUE;plains;1
589;231;183;249;land;FALSE;plains;1
590;123;253;162;land;FALSE;plains;1
591;177;237;138;land;FALSE;plains;1
592;93;221;212;land;FALSE;plains;1
593;75;247;199;land;FALSE;plains;1
594;193;216;157;land;TRUE;plains;1
595;253;184;129;land;FALSE;plains;1
596;253;96;225;land;FALSE;plains;1
597;158;171;194;land;TRUE;plains;1
598;218;186;233;land;FALSE;plains;1
599;122;224;236;land;FALSE;plains;1
600;249;246;22;land;FALSE;plains;1
601;254;224;85;land;FALSE;plains;1
602;169;201;163;land;FALSE;plains;1
603;240;67;246;land;FALSE;plains;1
604;215;127;218;land;TRUE;plains;1
605;217;215;177;land;TRUE;plains;1
606;237;156;168;land;FALSE;plains;1
607;251;83;205;land;FALSE;plains;1
608;234;141;237;land;FALSE;plains;1
609;217;121;254;land;FALSE;plains;1
610;233;238;210;land;FALSE;plains;1
611;206;185;216;land;FALSE;plains;1
612;227;202;191;land;FALSE;plains;1
613;209;181;111;land;FALSE;plains;1
614;168;212;158;land;FALSE;plains;1
615;251;60;250;land;FALSE;plains;1
616;173;216;221;land;FALSE;plains;1
617;90;187;233;land;FALSE;plains;1
618;249;112;176;land;FALSE;plains;1
619;184;185;236;land;FALSE;plains;1
620;193;131;236;land;TRUE;plains;1
621;219;177;136;land;FALSE;plains;1
622;148;192;196;land;FALSE;plains;1
623;90;219;196;land;FALSE;plains;1
624;182;247;182;land;FALSE;plains;1
625;249;209;149;land;FALSE;plains;1
626;107;219;184;land;FALSE;plains;1
627;190;222;98;land;FALSE;plains;1
628;110;230;247;land;FALSE;plains;1
629;228;229;182;land;FALSE;plains;1
630;164;242;159;land;TRUE;plains;1
631;250;23;235;land;FALSE;plains;1
632;199;134;179;land;FALSE;plains;1
633;120;155;247;land;FALSE;plains;1
634;130;208;225;land;TRUE;plains;1
635;129;249;150;land;FALSE;plains;1
636;149;235;183;land;FALSE;plains;1
637;217;234;226;land;FALSE;plains;1
638;230;244;207;land;FALSE;plains;1
639;212;253;162;land;FALSE;plains;1
640;184;198;243;land;FALSE;plains;1
641;179;246;204;land;FALSE;plains;1
642;241;182;182;land;FALSE;plains;1
643;210;245;110;land;FALSE;plains;1
644;194;129;197;land;FALSE;plains;1
645;191;110;251;land;TRUE;plains;1
646;190;100;216;land;FALSE;plains;1
647;244;175;244;land;TRUE;plains;1
648;53;247;215;land;FALSE;plains;1
649;237;162;191;land;FALSE;plains;1
650;242;158;152;land;FALSE;plains;1
651;171;237;166;land;FALSE;plains;1
652;252;169;158;land;FALSE;plains;1
653;139;210;179;land;FALSE;plains;1
654;148;193;166;land;TRUE;plains;1
655;126;254;245;land;FALSE;plains;1
656;130;214;247;land;TRUE;plains;1
657;164;224;212;land;FALSE;plains;1
658;163;172;168;land;FALSE;plains;1
659;136;141;251;land;FALSE;plains;1
660;227;167;142;land;FALSE;plains;1
661;204;153;220;land;FALSE;plains;1
662;220;81;227;land;FALSE;plains;1
663;130;191;196;land;FALSE;plains;1
664;119;170;233;land;FALSE;plains;1
665;248;244;88;land;TRUE;plains;1
666;138;247;185;land;FALSE;plains;1
667;187;151;171;land;FALSE;plains;1
668;238;94;184;land;FALSE;plains;1
669;235;163;236;land;FALSE;plains;1
670;227;156;235;land;FALSE;plains;1
671;116;207;185;land;FALSE;plains;1
672;189;183;131;land;FALSE;plains;1
673;234;174;246;land;TRUE;plains;1
674;176;196;159;land;FALSE;plains;1
675;185;179;253;land;FALSE;plains;1
676;231;177;125;land;FALSE;plains;1
677;101;212;205;land;FALSE;plains;1
678;185;187;237;land;FALSE;plains;1
679;228;152;133;land;TRUE;plains;1
680;190;139;204;land;TRUE;plains;1
681;142;179;247;land;FALSE;plains;1
682;139;168;233;land;FALSE;plains;1
683;246;139;242;land;FALSE;plains;1
684;184;196;254;land;FALSE;plains;1
685;242;231;73;land;FALSE;plains;1
686;247;242;209;land;FALSE;plains;1
687;214;214;161;land;FALSE;plains;1
688;102;249;247;land;FALSE;plains;1
689;148;253;242;land;FALSE;plains;1
690;245;155;193;land;FALSE;plains;1
691;206;136;220;land;TRUE;plains;1
692;212;223;89;land;FALSE;plains;1
693;207;249;217;land;FALSE;plains;1
694;97;241;195;land;FALSE;plains;1
695;249;104;215;land;FALSE;plains;1
696;192;206;190;land;FALSE;plains;1
697;253;136;180;land;FALSE;plains;1
698;135;240;177;land;FALSE;plains;1
